Date,Open,High,Low,Close,Adj Close,Volume
2019-02-18,148.850006,151.149994,146.649994,148.000000,72.865807,14282136
2019-02-19,148.100006,154.399994,147.850006,153.100006,75.376732,12575548
2019-02-20,154.000000,160.899994,154.000000,160.250000,78.896927,17251557
2019-02-21,161.699997,165.600006,160.300003,164.600006,81.038589,14635838
2019-02-22,164.449997,170.000000,163.600006,169.649994,83.524902,14190345
2019-02-25,171.000000,171.800003,167.399994,171.250000,84.312653,10996421
2019-02-26,168.699997,171.250000,164.000000,169.699997,83.549507,13247683
2019-02-27,170.000000,171.449997,163.699997,164.649994,81.063232,11006707
2019-02-28,166.500000,171.449997,164.199997,169.399994,83.401802,39036727
2019-03-01,172.449997,174.800003,172.000000,173.449997,85.395782,11885411
2019-03-05,172.949997,176.399994,172.399994,174.949997,86.134293,7667267
2019-03-06,177.649994,180.000000,176.100006,178.500000,87.882095,11031028
2019-03-07,178.949997,178.949997,172.600006,176.050003,86.675865,9472601
2019-03-08,174.800003,174.800003,171.250000,172.350006,84.854210,5797559
2019-03-11,174.000000,178.750000,172.550003,177.100006,87.192825,9043700
2019-03-12,178.899994,180.350006,177.300003,178.449997,87.857452,10456226
2019-03-13,178.000000,178.300003,171.000000,171.600006,85.370003,9768953
2019-03-14,171.699997,174.699997,171.399994,173.600006,86.364990,6517558
2019-03-15,173.199997,176.500000,170.199997,175.699997,87.409721,18224411
2019-03-18,175.000000,175.000000,171.850006,173.250000,86.190842,4734028
2019-03-19,172.100006,175.199997,171.550003,172.699997,85.917236,8901871
2019-03-20,174.250000,175.449997,172.550003,174.550003,86.837593,5703096
2019-03-22,174.199997,176.600006,173.050003,173.899994,86.514229,6311803
2019-03-25,170.699997,171.000000,167.750000,168.250000,83.703384,8243613
2019-03-26,170.000000,174.350006,169.000000,173.600006,86.364990,8106156
2019-03-27,175.300003,177.250000,173.399994,175.449997,87.285355,8484488
2019-03-28,177.000000,178.949997,175.649994,178.050003,88.578812,9758852
2019-04-01,187.399994,193.399994,187.000000,188.899994,93.976646,15788197
2019-04-02,190.600006,190.800003,186.350006,187.899994,93.479156,8097137
2019-04-03,188.800003,191.000000,185.050003,185.800003,92.434402,5974559
2019-04-04,185.250000,189.149994,183.399994,187.199997,93.130890,6366506
2019-04-05,188.699997,192.300003,186.699997,191.699997,95.369614,7281070
2019-04-08,194.100006,195.100006,185.199997,186.649994,92.857285,10956365
2019-04-09,186.899994,190.949997,184.100006,190.000000,94.523880,8889015
2019-04-10,188.899994,191.750000,185.550003,188.500000,93.777634,10063947
2019-04-11,188.449997,188.449997,179.399994,181.149994,90.121048,17571817
2019-04-12,181.449997,184.500000,179.699997,183.899994,91.489174,7716220
2019-04-15,184.899994,187.949997,183.699997,184.699997,91.887177,6503139
2019-04-16,185.199997,189.750000,184.300003,184.949997,92.011543,7726060
2019-04-18,185.300003,186.899994,178.000000,178.600006,88.852463,10531473
2019-04-22,178.899994,179.449997,174.699997,175.000000,87.061462,5178537
2019-04-23,175.199997,176.350006,174.000000,174.800003,86.961967,4511939
2019-04-24,174.949997,176.000000,171.050003,174.800003,86.961967,6493237
2019-04-25,174.600006,175.250000,170.000000,170.449997,84.797867,7201390
2019-04-26,171.500000,172.699997,168.000000,169.699997,84.424736,14527641
2019-04-30,170.000000,170.350006,163.500000,166.850006,83.006889,11940661
2019-05-02,165.899994,169.199997,164.199997,168.300003,83.728264,9231942
2019-05-03,168.699997,169.000000,165.800003,167.699997,83.429771,5109761
2019-05-06,164.000000,168.250000,163.050003,166.750000,82.957138,6683022
